Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S19A9AC,2010.04,3.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.05,2.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.06,4.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.07,3.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.08,3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.09,5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.10,4,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.11,7.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2010.12,5.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.01,5.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.02,5.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.03,5.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.04,8.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.05,7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.06,7.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.07,6.5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.08,7.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.09,6.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.10,6.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.11,5.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2011.12,5.5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.01,5.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.02,9.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.03,5.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.04,1.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.05,6.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.06,5.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.07,2.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.08,6.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.09,3.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.10,4.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
ECTM.S19A9AC,2012.11,5.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,Total,Percentage change from same period previous year,,
